Year,Month,Types of Cars,Brands,Car Model,Amount
2565,December,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID GF PACKAGE,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID S TYPE GOLD II,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID S TYPE GOLD III,2
2565,December,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID SR C,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID SRC 2.5L,5
2565,December,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID SRC PACKAGE,34
2565,December,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID X,6
2565,December,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID X 2.5L,4
2565,December,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID X E-FOUR,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD S,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD SC PACKAGE,55
2565,December,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD SC PACKAGE 2.5L,36
2565,December,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD SRC HYBRID 2.5L,6
2565,December,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD X HYBRID 2.5L,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,AVANZA,2
2565,December,Sedan (Not more than 7 Pass),TOYOTA,C-HR,55
2565,December,Sedan (Not more than 7 Pass),TOYOTA,CAMRY,432
2565,December,Sedan (Not more than 7 Pass),TOYOTA,COMMUTER,46
2565,December,Sedan (Not more than 7 Pass),TOYOTA,COROLLA,438
2565,December,Sedan (Not more than 7 Pass),TOYOTA,COROLLA CROSS,1211
2565,December,Sedan (Not more than 7 Pass),TOYOTA,D-Cab 4X2 2.5 J W PS-M/T,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,FORTUNER,1576
2565,December,Sedan (Not more than 7 Pass),TOYOTA,GR 86 RZ,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,GR YARIS RZ HIGH PERFORMANCE,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,HARRIER HYBRID G,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,HILUX REVO,2899
2565,December,Sedan (Not more than 7 Pass),TOYOTA,INNOVA,44
2565,December,Sedan (Not more than 7 Pass),TOYOTA,LAND CRUISER 300 ZX,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,LAND CRUISER 300 ZX 3.3L,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,LAND CRUISER GR SPORT,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,LAND CRUISER PRADO TX L,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,LAND CRUISER PRADO TZ G 2.8L,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,LAND CRUISER ZX,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,LANDCRUISER PRADO 2.8 TXL,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,LANDCRUISER PRADO TXL PACKAGE,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,NOAH SZ,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,SIENTA,47
2565,December,Sedan (Not more than 7 Pass),TOYOTA,SUPRA,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,SUPRA SZ-R 2.0L,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,TGN16R-PRMSKT  A7,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,VELLFIRE,4
2565,December,Sedan (Not more than 7 Pass),TOYOTA,VELLFIRE 2.5 HYBRID X E-FOUR,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,VELLFIRE 2.5 HYBRID ZR G,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,VELLFIRE 2.5L Z G EDITION,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,VELLFIRE 2.5Z G EDITION,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,VELLFIRE HYBRID V L EDITION,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,VELLFIRE HYBRID X 2.5L,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,VELLFIRE Z G EDITION,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,VELOZ,608
2565,December,Sedan (Not more than 7 Pass),TOYOTA,VIOS,28
2565,December,Sedan (Not more than 7 Pass),TOYOTA,VOXY HYBRID S-Z,5
2565,December,Sedan (Not more than 7 Pass),TOYOTA,VOXY S-Z 2WD,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,VOXY SZ,3
2565,December,Sedan (Not more than 7 Pass),TOYOTA,VOXY SZ 2.0L,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,VOXY SZ HYBRID,1
2565,December,Sedan (Not more than 7 Pass),TOYOTA,YARIS,1259
2565,December,Sedan (Not more than 7 Pass),TOYOTA,YARIS ATIV,2543
2565,December,Sedan (Not more than 7 Pass),VOLVO,C40,15
2565,December,Sedan (Not more than 7 Pass),VOLVO,S60,6
2565,December,Sedan (Not more than 7 Pass),VOLVO,S90,8
2565,December,Sedan (Not more than 7 Pass),VOLVO,V60,14
2565,December,Sedan (Not more than 7 Pass),VOLVO,XC40,58
2565,December,Sedan (Not more than 7 Pass),VOLVO,XC60,43
2565,December,Sedan (Not more than 7 Pass),VOLVO,XC90,19
2565,December,Microbus & Passenger Van ,FORD,RANGER,13
2565,December,Microbus & Passenger Van ,FORD,RANGER RAPTOR,8
2565,December,Microbus & Passenger Van ,HYUNDAI,H-1,38
2565,December,Microbus & Passenger Van ,HYUNDAI,STARIA,142
2565,December,Microbus & Passenger Van ,ISUZU,D-MAX,151
2565,December,Microbus & Passenger Van ,KIA,CARNIVAL,59
2565,December,Microbus & Passenger Van ,KIA,GRAND CARNIVAL,5
2565,December,Microbus & Passenger Van ,MAZDA,MAZDA BT-50,1
2565,December,Microbus & Passenger Van ,MERCEDES BENZ,SPRINTER 416 CDI VAN,2
2565,December,Microbus & Passenger Van ,MERCEDES BENZ,SPRINTER 419 CDI (907),1
2565,December,Microbus & Passenger Van ,MG,MG EXTENDER,1
2565,December,Microbus & Passenger Van ,MITSUBISHI,TRITON,4
2565,December,Microbus & Passenger Van ,NISSAN,NAVARA,2
2565,December,Microbus & Passenger Van ,NISSAN,UVL4RDRE26KHE-----,9
2565,December,Microbus & Passenger Van ,NISSAN,UVL4RDRE26KWDMER9E,108
2565,December,Microbus & Passenger Van ,SUZUKI,CARRY 1.5L MT,4
2565,December,Microbus & Passenger Van ,TOYOTA,COMMUTER,705
2565,December,Microbus & Passenger Van ,TOYOTA,HIACE,24
2565,December,Microbus & Passenger Van ,TOYOTA,HIACE MAJESTY,10
2565,December,Microbus & Passenger Van ,TOYOTA,HILUX REVO,110
2565,December,Microbus & Passenger Van ,TOYOTA,KDH223R-LEMDYT A2,1
2565,December,Microbus & Passenger Van ,VOLKSWAGEN,CARAVELLE T69 2.0 L,9
2565,December,Van & Pick Up,DAIHATSU,HIJET CARGO,6
2565,December,Van & Pick Up,DFSK,EC35,1
2565,December,Van & Pick Up,FORD,RANGER,304
2565,December,Van & Pick Up,FORD,RANGER SWB,10
2565,December,Van & Pick Up,FOTON,BJ1045V8JD3-FA,4
2565,December,Van & Pick Up,HIGER,H5C EV CARGO,1
2565,December,Van & Pick Up,HINO,FG8JF1D-JJT,2
2565,December,Van & Pick Up,HINO,FG8JJ1A-JJT,3
2565,December,Van & Pick Up,HINO,FM8JN1D-SGT,5
2565,December,Van & Pick Up,HINO,XZU600R-HKMLKT3,29
2565,December,Van & Pick Up,ISUZU,D-MAX,4312
2565,December,Van & Pick Up,ISUZU,FTR34LXXXU,5
2565,December,Van & Pick Up,ISUZU,FVZ34QNDXU,3
2565,December,Van & Pick Up,ISUZU,NLR77EXXXW,3
2565,December,Van & Pick Up,ISUZU,NLR85EXSXY,7
2565,December,Van & Pick Up,ISUZU,NLR85EXXXU,127
2565,December,Van & Pick Up,ISUZU,TFR86JEMN2 (M),1
2565,December,Van & Pick Up,ISUZU,TFS55HPY,1
2565,December,Van & Pick Up,MAZDA,MAZDA BT-50,54
2565,December,Van & Pick Up,MG,MG EXTENDER,33
2565,December,Van & Pick Up,MITSUBISHI,TRITON,580
2565,December,Van & Pick Up,NISSAN,NAVARA,135
2565,December,Van & Pick Up,SOKON,CRC5020CLS,1
2565,December,Van & Pick Up,SUZUKI,AQ416PUM14058,1
2565,December,Van & Pick Up,SUZUKI,CARRY 1.5L MT,183
2565,December,Van & Pick Up,SUZUKI,SUPER CARRY X PICK UP,1
2565,December,Van & Pick Up,TAKANO,TTE-500,2
2565,December,Van & Pick Up,TATA,XENON,1
2565,December,Van & Pick Up,TOYOTA,COMMUTER,1
2565,December,Van & Pick Up,TOYOTA,HIACE,5
2565,December,Van & Pick Up,TOYOTA,HILUX REVO,4606
2565,December,Van & Pick Up,TOYOTA,,1
2565,December,Motortricycle,BIZ NEX,NEX2.0,1
2565,December,Motortricycle,PANTHERA,Classic II,1
2565,December,Motortricycle,S.T.TUK TUK,,1
2565,December,Motortricycle,SUMOTA,,6
2565,December,Motortricycle,TKI,003EV TUK TUK,1
2565,December,Urban Taxi,TOYOTA,COROLLA,92
2565,December,Motortricycle Taxi (Tuk Tuk),BIZ NEX,NEX2.0,8
2565,December,Hotel Taxi,ISUZU,MU-X,2
2565,December,Hotel Taxi,MERCEDES BENZ,E 220 d,2
2565,December,Hotel Taxi,TOYOTA,COROLLA,1
2565,December,Hotel Taxi,TOYOTA,FORTUNER,1
2565,December,Tour Taxi,ISUZU,MU-X,24
2565,December,Tour Taxi,MERCEDES BENZ,E 220 d,1
2565,December,Tour Taxi,MITSUBISHI,PAJERO SPORT,1
2565,December,Tour Taxi,TOYOTA,ALPHARD HYBRID SRC 2.5L,1
2565,December,Tour Taxi,TOYOTA,CAMRY,3
2565,December,Tour Taxi,TOYOTA,COROLLA,4
2565,December,Tour Taxi,TOYOTA,FORTUNER,2
2565,December,Motorcycle,AIMA,A500,15
2565,December,Motorcycle,AIMA,MAKARON,1
2565,December,Motorcycle,AJ,C-LIKE,3
2565,December,Motorcycle,AJ,Q5,2
2565,December,Motorcycle,AJ,RAYMAN,4
2565,December,Motorcycle,AJ,SABER TIGER,9
2565,December,Motorcycle,AJ,Z3,3
2565,December,Motorcycle,ALENDA-DARKON,ALENDA DARKON MONKEE,1
2565,December,Motorcycle,APRILIA,SR GT 200,8
2565,December,Motorcycle,APRILIA,SR GT 200 SPORT,50
2565,December,Motorcycle,BAJAJ,Dominar D 400,20
2565,December,Motorcycle,BAJAJ,DOMINAR D250,3
2565,December,Motorcycle,BAJAJ,Pulsar NS 160,13
2565,December,Motorcycle,BAJAJ,Pulsar NS 200,6
2565,December,Motorcycle,BENELLI,IMPERIALE 400,7
2565,December,Motorcycle,BENELLI,LEONCINO 250,1
2565,December,Motorcycle,BENELLI,LEONCINO TRAIL,1
2565,December,Motorcycle,BENELLI,TNT135,9
2565,December,Motorcycle,BENELLI,TRK502 ABS,5
2565,December,Motorcycle,BENELLI,TRK502X ABS,13
2565,December,Motorcycle,BMW,C 400 GT,6
2565,December,Motorcycle,BMW,F 850 GS,2
2565,December,Motorcycle,BMW,F 850 GS Adventure,2
2565,December,Motorcycle,BMW,F 900 R,4
2565,December,Motorcycle,BMW,F 900 XR,8
2565,December,Motorcycle,BMW,G 310 GS,2
2565,December,Motorcycle,BMW,G 310 GS US,2
2565,December,Motorcycle,BMW,G 310 R,2
2565,December,Motorcycle,BMW,R 1250 GS,11
2565,December,Motorcycle,BMW,R 1250 GS Adventure,10
2565,December,Motorcycle,BMW,R 1250 RT,1
2565,December,Motorcycle,BMW,R nineT,2
2565,December,Motorcycle,BMW,R18 B,1
2565,December,Motorcycle,BMW,R18 Classic,1
2565,December,Motorcycle,BMW,S 1000 R,3
2565,December,Motorcycle,BMW,S 1000 RR,9
2565,December,Motorcycle,BMW,S 1000 XR,3
2565,December,Motorcycle,BMW,,1
2565,December,Motorcycle,CF,250NK,1
2565,December,Motorcycle,CF,250NK ABS,5
2565,December,Motorcycle,CYCLONE,RE3,26
2565,December,Motorcycle,DECO,CJDS60,53
2565,December,Motorcycle,DECO,DOUBLEACE,16
2565,December,Motorcycle,DECO,Ekon,5
2565,December,Motorcycle,DECO,G-FIVE,45
2565,December,Motorcycle,DECO,Hannah,137
2565,December,Motorcycle,DECO,Luciano,92
2565,December,Motorcycle,DECO,Max One,6
2565,December,Motorcycle,DECO,Super Ace,78
2565,December,Motorcycle,DECO,SUSU,9
2565,December,Motorcycle,DECO,Sylla,1
2565,December,Motorcycle,DUCATI,DIAVEL 1260 S,1
2565,December,Motorcycle,DUCATI,HYPERMOTARD 950,1
2565,December,Motorcycle,DUCATI,HYPERMOTARD 950 RVE,1
2565,December,Motorcycle,DUCATI,MONSTER,8
2565,December,Motorcycle,DUCATI,MONSTER 821,1
2565,December,Motorcycle,DUCATI,MULTISTRADA V4 S,3
2565,December,Motorcycle,DUCATI,Panigale V4 SP2,1
2565,December,Motorcycle,DUCATI,SCRAMBLER CR,1
2565,December,Motorcycle,DUCATI,SCRAMBLER DESERT SLED,2
2565,December,Motorcycle,DUCATI,SCRAMBLER ICON DARK,2
2565,December,Motorcycle,DUCATI,SCRAMBLER NIGHTSHIFT,1
2565,December,Motorcycle,DUCATI,SCRAMBLER URBAN MOTARD,2
2565,December,Motorcycle,DUCATI,STREETFIGHTER V4 S,2
2565,December,Motorcycle,DUCATI,STREETFIGHTER V4 SP,4
2565,December,Motorcycle,EVO,ROBOS-V1,2
2565,December,Motorcycle,GPX,200VT0302CS,1
2565,December,Motorcycle,GPX,CR5,1
2565,December,Motorcycle,GPX,DEMON,1
2565,December,Motorcycle,GPX,DEMON GR200R,17
2565,December,Motorcycle,GPX,DEMON GR200RDACORSA2,36
2565,December,Motorcycle,GPX,DEMON-150GN,4
2565,December,Motorcycle,GPX,DEMON-150GR,3
2565,December,Motorcycle,GPX,DEMON-X,2
2565,December,Motorcycle,GPX,DEMON150-GR Fi,2
2565,December,Motorcycle,GPX,DP125,2
2565,December,Motorcycle,GPX,DRONE KEYLESS,1121
2565,December,Motorcycle,GPX,DRONE KEYLESS-S,484
2565,December,Motorcycle,GPX,DRONE STANDARD,64
2565,December,Motorcycle,GPX,LEGEND 150Fi,4
2565,December,Motorcycle,GPX,LEGEND-GENTLEMAN,2
2565,December,Motorcycle,GPX,LEGEND150,5
2565,December,Motorcycle,GPX,LEGEND200-A1,1
2565,December,Motorcycle,GPX,LEGEND250 TWIN,2
2565,December,Motorcycle,GPX,LEGEND250 TWIN II,5
2565,December,Motorcycle,GPX,LEGEND250 TWIN III,97
2565,December,Motorcycle,GPX,MAD 300.00,6
2565,December,Motorcycle,GPX,MAD300 MAX,1
2565,December,Motorcycle,GPX,NEW DEMON GR200R,140
2565,December,Motorcycle,GPX,POPZ,7
2565,December,Motorcycle,GPX,POPZ 110,116
2565,December,Motorcycle,GPX,RAZER,1
2565,December,Motorcycle,GPX,ROCK Classic,179
2565,December,Motorcycle,GPX,ROCK Elegance,4
2565,December,Motorcycle,GPX,ROCK Racing,1
2565,December,Motorcycle,GPX,ROCK Sport,5
2565,December,Motorcycle,GPX,RZ180 Raptor,4
2565,December,Motorcycle,H SEM,CIAO,7
2565,December,Motorcycle,H SEM,MOBILA G,104
2565,December,Motorcycle,HANWAY,V BOB,4
2565,December,Motorcycle,HAONAIQI,LION-Q1,166
2565,December,Motorcycle,HAONAIQI,LION-Q2,70
2565,December,Motorcycle,HARLEY DAVIDSON,FLFBS,7
2565,December,Motorcycle,HARLEY DAVIDSON,FLHCS,1
2565,December,Motorcycle,HARLEY DAVIDSON,FLHR,2
2565,December,Motorcycle,HARLEY DAVIDSON,FLHRXS,3
2565,December,Motorcycle,HARLEY DAVIDSON,FLHTK,3
2565,December,Motorcycle,HARLEY DAVIDSON,FLHXS,5
2565,December,Motorcycle,HARLEY DAVIDSON,FLHXST,3
2565,December,Motorcycle,HARLEY DAVIDSON,FLSB,11
2565,December,Motorcycle,HARLEY DAVIDSON,FLTRXS,24
2565,December,Motorcycle,HARLEY DAVIDSON,FLTRXST,1
2565,December,Motorcycle,HARLEY DAVIDSON,FXBBS,3
2565,December,Motorcycle,HARLEY DAVIDSON,FXBRS,5
2565,December,Motorcycle,HARLEY DAVIDSON,FXFBS,3
2565,December,Motorcycle,HARLEY DAVIDSON,FXLRS,17
2565,December,Motorcycle,HARLEY DAVIDSON,FXLRST,6
2565,December,Motorcycle,HARLEY DAVIDSON,FXRST,1
2565,December,Motorcycle,HARLEY DAVIDSON,FXST,3
2565,December,Motorcycle,HARLEY DAVIDSON,RA1250S,6
2565,December,Motorcycle,HARLEY DAVIDSON,RH1250S,11
2565,December,Motorcycle,HARLEY DAVIDSON,XL1200CX,1
2565,December,Motorcycle,HARLEY DAVIDSON,XL1200X,14
2565,December,Motorcycle,HARLEY DAVIDSON,XL883N,2
2565,December,Motorcycle,HONDA,ADV150,4
2565,December,Motorcycle,HONDA,ADV160,1445
2565,December,Motorcycle,HONDA,ADV350,397
2565,December,Motorcycle,HONDA,C125,183
2565,December,Motorcycle,HONDA,CB1100 RS,5
2565,December,Motorcycle,HONDA,CB1300 SUPER FOUR,2
2565,December,Motorcycle,HONDA,CB150R,185
2565,December,Motorcycle,HONDA,CB300F,1
2565,December,Motorcycle,HONDA,CB300R,30
2565,December,Motorcycle,HONDA,CB500F,3
2565,December,Motorcycle,HONDA,CB500X,258
2565,December,Motorcycle,HONDA,CB650R,23
2565,December,Motorcycle,HONDA,CBR1000RR-R,7
2565,December,Motorcycle,HONDA,CBR1000RR-R SP,7
2565,December,Motorcycle,HONDA,CBR150R,256
2565,December,Motorcycle,HONDA,CBR250RR,8
2565,December,Motorcycle,HONDA,CBR300R,8
2565,December,Motorcycle,HONDA,CBR300RA,4
2565,December,Motorcycle,HONDA,CBR500R,166
2565,December,Motorcycle,HONDA,CBR650R,133
2565,December,Motorcycle,HONDA,CLICK125,3330
2565,December,Motorcycle,HONDA,CLICK125I,249
2565,December,Motorcycle,HONDA,CLICK150I,22
2565,December,Motorcycle,HONDA,CLICK160,6820
2565,December,Motorcycle,HONDA,CRF1100L AFRICA TWIN,12
2565,December,Motorcycle,HONDA,CRF250RALLY,1
2565,December,Motorcycle,HONDA,CRF300L,638
2565,December,Motorcycle,HONDA,CRF300RALLY,30
2565,December,Motorcycle,HONDA,CRF450RL,8
2565,December,Motorcycle,HONDA,CT125,381
2565,December,Motorcycle,HONDA,DAX125,112
2565,December,Motorcycle,HONDA,FORZA,2
2565,December,Motorcycle,HONDA,FORZA350,2045
2565,December,Motorcycle,HONDA,GOLDWING F6B,1
2565,December,Motorcycle,HONDA,GOLDWING TOUR,5
2565,December,Motorcycle,HONDA,LEAD125,1277
2565,December,Motorcycle,HONDA,MONKEY,377
2565,December,Motorcycle,HONDA,MOOVE,1
2565,December,Motorcycle,HONDA,MSX GROM,94
2565,December,Motorcycle,HONDA,MSX125,4
2565,December,Motorcycle,HONDA,MSX125SF,6
2565,December,Motorcycle,HONDA,NT1100,11
2565,December,Motorcycle,HONDA,PCX e:HEV,168
2565,December,Motorcycle,HONDA,PCX ELECTRIC,19
2565,December,Motorcycle,HONDA,PCX150,2
2565,December,Motorcycle,HONDA,PCX160,12681
2565,December,Motorcycle,HONDA,REBEL,97
2565,December,Motorcycle,HONDA,SCOOPY,19304
2565,December,Motorcycle,HONDA,SCOOPY I,9
2565,December,Motorcycle,HONDA,SH150I,1
2565,December,Motorcycle,HONDA,SPACY I,2
2565,December,Motorcycle,HONDA,SUPER CUB,2061
2565,December,Motorcycle,HONDA,WAVE110I,42000
2565,December,Motorcycle,HONDA,WAVE125I,20253
2565,December,Motorcycle,HONDA,X-ADV,22
2565,December,Motorcycle,HONDA,ZOOMER-X,477
2565,December,Motorcycle,HUSQVARNA,SVARTPILEN 200,1
2565,December,Motorcycle,HUSQVARNA,SVARTPILEN 401,1
2565,December,Motorcycle,HYOSUNG,Aquila,1
2565,December,Motorcycle,INDIAN MOTORCYCLE,SCOUT,1
2565,December,Motorcycle,INDIAN MOTORCYCLE,SCOUT BOBBER TWENTY,1
2565,December,Motorcycle,KAVALLO,EASY WATT,64
2565,December,Motorcycle,KAVALLO,MINI SCOOTER,1
2565,December,Motorcycle,KAVALLO,VESPAL,16
2565,December,Motorcycle,KAWASAKI,KLR650,2
2565,December,Motorcycle,KAWASAKI,KLR650 ABS,3
2565,December,Motorcycle,KAWASAKI,KLR650 ABS ADVENTURE,1
2565,December,Motorcycle,KAWASAKI,KLR650 ADVENTURE,1
2565,December,Motorcycle,KAWASAKI,KLX230,53
2565,December,Motorcycle,KAWASAKI,KLX230 ABS SE,3
2565,December,Motorcycle,KAWASAKI,KLX230 S,9
2565,December,Motorcycle,KAWASAKI,KLX230 SE,17
2565,December,Motorcycle,KAWASAKI,KLX230SM SE,2
2565,December,Motorcycle,KAWASAKI,KSR,8
2565,December,Motorcycle,KAWASAKI,KSR PRO,3
2565,December,Motorcycle,KAWASAKI,MEGURO K3,1
2565,December,Motorcycle,KAWASAKI,NINJA ZX-10R,1
2565,December,Motorcycle,KAWASAKI,NINJA ZX-10R SE,2
2565,December,Motorcycle,KAWASAKI,NINJA ZX-25R ABS SE,14
2565,December,Motorcycle,KAWASAKI,NINJA ZX-6R,4
2565,December,Motorcycle,KAWASAKI,NINJA400,14
2565,December,Motorcycle,KAWASAKI,NINJA400 HG,7
2565,December,Motorcycle,KAWASAKI,VERSYS 1000,1
2565,December,Motorcycle,KAWASAKI,VERSYS-X 300 ABS,4
2565,December,Motorcycle,KAWASAKI,VERSYS1000 STD,4
2565,December,Motorcycle,KAWASAKI,VERSYS650,10
2565,December,Motorcycle,KAWASAKI,VULCAN CAFE,2
2565,December,Motorcycle,KAWASAKI,VULCAN S,2
2565,December,Motorcycle,KAWASAKI,VULCAN S STD,2
2565,December,Motorcycle,KAWASAKI,W175,20
2565,December,Motorcycle,KAWASAKI,W250,1
2565,December,Motorcycle,KAWASAKI,W800 CAFE,3
2565,December,Motorcycle,KAWASAKI,W800 STREET,1
2565,December,Motorcycle,KAWASAKI,W800SPECIALEDITION,1
2565,December,Motorcycle,KAWASAKI,Z125,2
2565,December,Motorcycle,KAWASAKI,Z125 PRO,2
2565,December,Motorcycle,KAWASAKI,Z125 PRO KRT EDITION,1
2565,December,Motorcycle,KAWASAKI,Z250SL ABS,1
2565,December,Motorcycle,KAWASAKI,Z400 ABS,4
2565,December,Motorcycle,KAWASAKI,Z400 ABS SE,3
2565,December,Motorcycle,KAWASAKI,Z900 ABS,2
2565,December,Motorcycle,KAWASAKI,Z900RS,1
2565,December,Motorcycle,KEEWAY,GT270 ABS,17
2565,December,Motorcycle,KEEWAY,GT270 EXTREAM,2
2565,December,Motorcycle,KEEWAY,VERSIRIA 150,149
2565,December,Motorcycle,KTM,200 DUKE,15
2565,December,Motorcycle,KTM,350 EXC-F SIX DAYS,6
2565,December,Motorcycle,KTM,390 ADVENTURE,4
2565,December,Motorcycle,KTM,390 DUKE,3
2565,December,Motorcycle,KTM,790 ADVENTURE R,3
2565,December,Motorcycle,KTM,790 DUKE,1
2565,December,Motorcycle,LAMBRETTA,V125 Special Flex,30
2565,December,Motorcycle,LAMBRETTA,V200 GP,118
2565,December,Motorcycle,LAMBRETTA,V200 Special,214
2565,December,Motorcycle,LAMBRETTA,V200 Special Flex,31
2565,December,Motorcycle,LIFAN,LF100-3R,1
2565,December,Motorcycle,LIFAN,LF110-11H,1
2565,December,Motorcycle,LIFAN,LF110-26H,2
2565,December,Motorcycle,LIFAN,LF110-S,3
2565,December,Motorcycle,LIFAN,LF150-10B,1
2565,December,Motorcycle,LIFAN,LF250-B,1
2565,December,Motorcycle,M BIKE,LC-125,1
2565,December,Motorcycle,MALAGUTI,MADISON,343
2565,December,Motorcycle,NIU,GOVA 03,9
2565,December,Motorcycle,NIU,MQi+Sport,3
2565,December,Motorcycle,NIU,N1S,1
2565,December,Motorcycle,NIU,NQiGT Sport,2
2565,December,Motorcycle,NKT,GO125,4
2565,December,Motorcycle,NKT,GTR150,1
2565,December,Motorcycle,PEUGEOT,DJANGO,1
2565,December,Motorcycle,PLATINUM,MONACO 250 A,1
2565,December,Motorcycle,RENNY,R88E,8
2565,December,Motorcycle,RENNY,R88X,5
2565,December,Motorcycle,ROYAL ALLOY,GP 200S,1
2565,December,Motorcycle,ROYAL ALLOY,Grand Prix,1
2565,December,Motorcycle,ROYAL ALLOY,Grand Prix TV175,41
2565,December,Motorcycle,ROYAL ALLOY,Tigara Grande,16
2565,December,Motorcycle,ROYAL ENFIELD,CLASSIC 350,90
2565,December,Motorcycle,ROYAL ENFIELD,CONTINENTAL GT 650,7
2565,December,Motorcycle,ROYAL ENFIELD,HIMALAYAN,2
2565,December,Motorcycle,ROYAL ENFIELD,HUNTER 350,100
2565,December,Motorcycle,ROYAL ENFIELD,INTERCEPTOR 650,53
2565,December,Motorcycle,ROYAL ENFIELD,METEOR 350 FIREBALL,8
2565,December,Motorcycle,ROYAL ENFIELD,METEOR 350 STELLAR,9
2565,December,Motorcycle,ROYAL ENFIELD,METEOR 350 SUPERNOVA,5
2565,December,Motorcycle,ROYAL ENFIELD,SIGNALS 350,23
2565,December,Motorcycle,RYUKA,CLASSIC,8
2565,December,Motorcycle,RYUKA,CLASSIC CUB,8
2565,December,Motorcycle,RYUKA,CLASSIC FI,205
2565,December,Motorcycle,RYUKA,CRUISER,1
2565,December,Motorcycle,RYUKA,CUTE,2
2565,December,Motorcycle,RYUKA,RA1,3
2565,December,Motorcycle,RYUKA,Retro,7
2565,December,Motorcycle,RYUKA,Retro150,7
2565,December,Motorcycle,RYUKA,RK150,14
2565,December,Motorcycle,RYUKA,RK200GY,1
2565,December,Motorcycle,RYUKA,RK250,8
2565,December,Motorcycle,RYUKA,SAVE-II S,3
2565,December,Motorcycle,RYUKA,SAVE-II S FI,150
2565,December,Motorcycle,RYUKA,Z-ONE,1
2565,December,Motorcycle,SCOMADI,TECHNICA 200i,22
2565,December,Motorcycle,SCOMADI,TURISMO TECHNICA 125I,48
2565,December,Motorcycle,SCOMADI,TURISMO TECHNICA 200i,1
